País;Código_ISO;Año;Indicador;ID_Indicador;Nivel_Educación;Tipo_Recurso;Valor_Porcentaje;Calificador;Magnitud;Dimension_ISDE;Dimension_Nombre
España;ESP;2018;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
España;ESP;2018;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;99,60958099;;;D1;Infraestructura Digital
España;ESP;2018;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;99,60958099;;;D1;Infraestructura Digital
España;ESP;2019;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
España;ESP;2019;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
España;ESP;2019;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
España;ESP;2019;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
España;ESP;2019;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
España;ESP;2020;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
España;ESP;2020;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
España;ESP;2020;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
España;ESP;2020;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
España;ESP;2020;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
España;ESP;2021;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
España;ESP;2021;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
España;ESP;2021;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
España;ESP;2021;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
España;ESP;2021;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
España;ESP;2022;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;97,59745789;UIS_EST;;D1;Infraestructura Digital
España;ESP;2022;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;96,45223236;UIS_EST;;D1;Infraestructura Digital
Estonia;EST;2018;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Estonia;EST;2018;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Estonia;EST;2018;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Estonia;EST;2018;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Estonia;EST;2018;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Estonia;EST;2019;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Estonia;EST;2019;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Estonia;EST;2019;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Estonia;EST;2019;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Estonia;EST;2019;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Estonia;EST;2020;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Estonia;EST;2020;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Estonia;EST;2020;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Estonia;EST;2020;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Estonia;EST;2020;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Estonia;EST;2021;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Estonia;EST;2021;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Estonia;EST;2021;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Estonia;EST;2021;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Estonia;EST;2021;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Estonia;EST;2022;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;98,03275299;UIS_EST;;D1;Infraestructura Digital
Estonia;EST;2022;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;96,52684784;UIS_EST;;D1;Infraestructura Digital
Finlandia;FIN;2018;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Finlandia;FIN;2018;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Finlandia;FIN;2018;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Finlandia;FIN;2018;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Finlandia;FIN;2018;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Finlandia;FIN;2019;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Finlandia;FIN;2019;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Finlandia;FIN;2019;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Finlandia;FIN;2019;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Finlandia;FIN;2019;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Finlandia;FIN;2020;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Finlandia;FIN;2020;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Finlandia;FIN;2020;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Finlandia;FIN;2020;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Finlandia;FIN;2020;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Finlandia;FIN;2021;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Finlandia;FIN;2021;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Finlandia;FIN;2021;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Finlandia;FIN;2021;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Finlandia;FIN;2021;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Finlandia;FIN;2022;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;99,76863861;UIS_EST;;D1;Infraestructura Digital
Finlandia;FIN;2022;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;99,74136353;UIS_EST;;D1;Infraestructura Digital
Finlandia;FIN;2023;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;UIS_EST;;D1;Infraestructura Digital
Francia;FRA;2018;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;UIS_EST;;D1;Infraestructura Digital
Francia;FRA;2018;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;UIS_EST;;D1;Infraestructura Digital
Francia;FRA;2019;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;53,72388077;UIS_EST;;D1;Infraestructura Digital
Francia;FRA;2022;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;UIS_EST;;D1;Infraestructura Digital
Francia;FRA;2022;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;99,98838043;UIS_EST;;D1;Infraestructura Digital
Francia;FRA;2023;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;77,94403839;UIS_EST;;D1;Infraestructura Digital
Georgia;GEO;2018;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Georgia;GEO;2018;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Georgia;GEO;2018;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Georgia;GEO;2018;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Georgia;GEO;2018;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
